customer_name,customer_key,custome_number,Age,Age_group,cx_segment,last_order_date,recency,total_orders,total_sales,total_quantity,total_products,lifespan,AOV,AMS
Ian Brooks,17291,AW00028290,66,50 and Above,Regular,2013-05-12,147,1,64,3,3,147,64,0.435374149659864
Ian Brown,2889,AW00013888,41,40 - 49,Regular,2013-10-29,142,1,22,1,1,142,22,0.154929577464789
Ian Bryant,16320,AW00027319,49,40 - 49,Regular,2013-12-25,140,1,1775,3,3,140,1775,12.6785714285714
Ian Campbell,15169,AW00026168,43,40 - 49,Regular,2013-11-18,141,1,31,2,2,141,31,0.219858156028369
Ian Clark,7546,AW00018545,70,50 and Above,Regular,2013-10-05,142,1,1726,2,2,142,1726,12.1549295774648
Ian Coleman,10277,AW00021276,41,40 - 49,Regular,2013-10-12,142,1,40,2,2,142,40,0.28169014084507
Ian Collins,14905,AW00025904,66,50 and Above,Regular,2013-12-02,140,1,89,4,4,140,89,0.635714285714286
Ian Cook,16536,AW00027535,56,50 and Above,Regular,2012-12-05,152,1,2049,1,1,152,2049,13.4802631578947
Ian Cooper,8152,AW00019151,55,50 and Above,Regular,2013-09-28,143,1,70,1,1,143,70,0.48951048951049
Ian Cox,2418,AW00013417,NULL,50 and Above,Regular,2013-05-02,147,1,2370,4,4,147,2370,16.1224489795918
Ian Davis,9755,AW00020754,65,50 and Above,Regular,2013-08-30,144,1,79,2,2,144,79,0.548611111111111
Ian Diaz,690,AW00011689,54,50 and Above,Regular,2013-09-02,143,2,89,2,2,144,44,0.618055555555556
Ian Edwards,18159,AW00029158,54,50 and Above,Regular,2011-07-10,169,1,3578,1,1,169,3578,21.1715976331361
Ian Flores,17905,AW00028904,69,50 and Above,Regular,2013-03-17,149,2,2848,3,3,157,1424,18.140127388535
Ian Foster,5486,AW00016485,40,40 - 49,Regular,2013-10-12,142,1,40,2,2,142,40,0.28169014084507
Ian Gonzales,309,AW00011308,66,50 and Above,Regular,2014-01-15,139,2,94,4,4,143,47,0.657342657342657
Ian Gonzalez,14347,AW00025346,63,50 and Above,Regular,2014-01-11,139,1,115,4,4,139,115,0.827338129496403
Ian Gray,194,AW00011193,75,50 and Above,Regular,2013-08-18,144,2,41,3,3,150,20,0.273333333333333
Ian Green,8880,AW00019879,70,50 and Above,Regular,2013-03-04,149,1,70,1,1,149,70,0.469798657718121
Ian Griffin,5969,AW00016968,50,50 and Above,Regular,2013-11-18,141,1,2326,3,3,141,2326,16.4964539007092
Ian Hall,5043,AW00016042,83,50 and Above,Regular,2013-06-29,146,1,25,1,1,146,25,0.171232876712329
Ian Harris,3129,AW00014128,41,40 - 49,Regular,2013-03-05,149,2,3836,5,5,156,1918,24.5897435897436
Ian Hayes,6340,AW00017339,43,40 - 49,Regular,2013-04-10,148,1,5,1,1,148,5,0.0337837837837838
Ian Henderson,18147,AW00029146,57,50 and Above,Regular,2011-07-08,169,1,3578,1,1,169,3578,21.1715976331361
Ian Howard,17276,AW00028275,66,50 and Above,Regular,2013-12-15,140,1,40,2,2,140,40,0.285714285714286
Ian Hughes,10400,AW00021399,44,40 - 49,Regular,2013-10-29,142,1,10,1,1,142,10,0.0704225352112676
Ian James,4900,AW00015899,71,50 and Above,Regular,2013-08-29,144,2,3134,4,4,153,1567,20.483660130719
Ian Jenkins,14,AW00011013,46,40 - 49,Regular,2014-01-21,139,2,114,5,5,148,57,0.77027027027027
Ian Johnson,10733,AW00021732,47,40 - 49,Regular,2013-10-14,142,1,84,4,4,142,84,0.591549295774648
Ian Jones,13516,AW00024515,44,40 - 49,Regular,2013-12-20,140,1,72,3,3,140,72,0.514285714285714
Ian Kelly,3769,AW00014768,96,50 and Above,Regular,2013-06-01,146,1,107,3,3,146,107,0.732876712328767
Ian King,3356,AW00014355,46,40 - 49,Regular,2013-05-14,147,2,1804,3,3,156,902,11.5641025641026
Ian Lee,8647,AW00019646,40,40 - 49,Regular,2013-12-20,140,3,198,7,7,141,66,1.40425531914894
Ian Lewis,1708,AW00012707,78,50 and Above,VIP,2013-04-13,148,2,5948,5,5,164,2974,36.2682926829268
Ian Long,925,AW00011924,40,40 - 49,VIP,2013-06-19,146,2,5897,5,5,166,2948,35.5240963855422
Ian Lopez,397,AW00011396,50,50 and Above,Regular,2013-10-26,142,1,29,1,1,142,29,0.204225352112676
Ian Martin,3710,AW00014709,43,40 - 49,Regular,2013-09-08,143,2,4397,3,3,167,2198,26.3293413173653
Ian Martinez,1586,AW00012585,41,40 - 49,Regular,2013-11-06,141,2,2629,4,4,162,1314,16.2283950617284
Ian Miller,9129,AW00020128,49,40 - 49,Regular,2013-07-11,145,1,79,2,2,145,79,0.544827586206897
Ian Mitchell,7539,AW00018538,76,50 and Above,Regular,2013-12-23,140,1,2320,1,1,140,2320,16.5714285714286
Ian Moore,13640,AW00024639,78,50 and Above,Regular,2013-12-01,140,1,40,2,2,140,40,0.285714285714286
Ian Morgan,10441,AW00021440,58,50 and Above,Regular,2012-12-29,152,1,563,4,4,152,563,3.70394736842105
Ian Morris,17071,AW00028070,46,40 - 49,VIP,2013-12-09,140,2,5997,3,3,174,2998,34.4655172413793
Ian Murphy,787,AW00011786,47,40 - 49,Regular,2014-01-23,139,2,127,4,3,140,63,0.907142857142857
Ian Patterson,11978,AW00022977,42,40 - 49,Regular,2013-05-27,147,1,70,3,3,147,70,0.476190476190476
Ian Perez,6470,AW00017469,82,50 and Above,Regular,2013-11-05,141,1,7,2,2,141,7,0.049645390070922
Ian Perry,6365,AW00017364,46,40 - 49,Regular,2013-11-18,141,1,2352,3,3,141,2352,16.6808510638298
Ian Peterson,18053,AW00029052,41,40 - 49,Regular,2013-04-01,148,1,39,2,2,148,39,0.263513513513513
Ian Phillips,7609,AW00018608,56,50 and Above,Regular,2013-11-25,141,1,1715,3,3,141,1715,12.1631205673759
Ian Powell,15086,AW00026085,58,50 and Above,Regular,2013-06-17,146,1,64,3,3,146,64,0.438356164383562
Ian Price,11402,AW00022401,40,40 - 49,Regular,2013-05-14,147,2,2983,2,2,159,1491,18.7610062893082
Ian Ramirez,5679,AW00016678,62,50 and Above,Regular,2013-08-26,144,2,3162,6,6,149,1581,21.2214765100671
Ian Reed,7938,AW00018937,63,50 and Above,Regular,2013-12-01,140,1,70,1,1,140,70,0.5
Ian Richardson,415,AW00011414,66,50 and Above,VIP,2013-09-15,143,4,7191,10,10,168,1797,42.8035714285714
Ian Rivera,17153,AW00028152,51,50 and Above,VIP,2013-12-20,140,2,6025,4,4,173,3012,34.8265895953757
Ian Roberts,14425,AW00025424,53,50 and Above,Regular,2013-10-29,142,1,72,3,3,142,72,0.507042253521127
Ian Robinson,2853,AW00013852,47,40 - 49,Regular,2013-11-28,141,1,2295,1,1,141,2295,16.2765957446809
Ian Rodriguez,1710,AW00012709,79,50 and Above,VIP,2013-04-24,148,2,5933,3,3,164,2966,36.1768292682927
Ian Rogers,8005,AW00019004,66,50 and Above,Regular,2013-12-27,140,1,1765,4,4,140,1765,12.6071428571429
Ian Ross,12030,AW00023029,53,50 and Above,Regular,2013-04-03,148,1,121,4,4,148,121,0.817567567567568
Ian Russell,13747,AW00024746,62,50 and Above,Regular,2013-02-03,150,1,14,2,2,150,14,0.0933333333333333
Ian Sanchez,6400,AW00017399,56,50 and Above,Regular,2013-10-31,142,1,2367,3,3,142,2367,16.669014084507
Ian Sanders,6276,AW00017275,61,50 and Above,Regular,2013-03-10,149,1,5,1,1,149,5,0.0335570469798658
Ian Scott,2857,AW00013856,49,40 - 49,Regular,2013-02-16,150,2,2982,4,4,157,1491,18.9936305732484
Ian Simmons,10734,AW00021733,48,40 - 49,Regular,2013-12-15,140,1,15,2,2,140,15,0.107142857142857
Ian Smith,6265,AW00017264,61,50 and Above,Regular,2013-11-21,141,1,2326,3,3,141,2326,16.4964539007092
Ian Stewart,17013,AW00028012,71,50 and Above,Regular,2013-08-23,144,1,7,2,2,144,7,0.0486111111111111
Ian Thomas,8119,AW00019118,48,40 - 49,Regular,2013-06-05,146,1,1120,1,1,146,1120,7.67123287671233
Ian Torres,6208,AW00017207,67,50 and Above,VIP,2013-11-22,141,3,6980,9,8,158,2326,44.1772151898734
Ian Walker,5772,AW00016771,47,40 - 49,Regular,2013-09-21,143,3,105,5,5,150,35,0.7
Ian Ward,1057,AW00012056,78,50 and Above,Regular,2014-01-03,139,4,254,11,8,146,63,1.73972602739726
Ian Washington,13665,AW00024664,55,50 and Above,Regular,2013-08-19,144,2,4368,6,6,164,2184,26.6341463414634
Ian Watson,15399,AW00026398,75,50 and Above,Regular,2013-08-30,144,1,1759,5,5,144,1759,12.2152777777778
Ian White,650,AW00011649,45,40 - 49,Regular,2013-04-23,148,2,91,3,3,148,45,0.614864864864865
Ian Williams,6559,AW00017558,65,50 and Above,Regular,2013-10-24,142,1,1750,3,3,142,1750,12.3239436619718
Ian Wilson,17355,AW00028354,55,50 and Above,Regular,2011-08-26,168,1,3578,1,1,168,3578,21.297619047619
Ian Wood,2360,AW00013359,74,50 and Above,Regular,2013-11-07,141,2,4638,4,4,163,2319,28.4539877300614
Ian Wright,5904,AW00016903,81,50 and Above,Regular,2013-11-12,141,1,5,1,1,141,5,0.0354609929078014
Ian Young,9337,AW00020336,52,50 and Above,Regular,2013-12-15,140,1,70,1,1,140,70,0.5
Ioannis Xylaras,9216,AW00020215,51,50 and Above,VIP,2013-06-07,146,2,5279,2,2,166,2639,31.8012048192771
Irma Sherwood,13599,AW00024598,40,40 - 49,Regular,2013-12-09,140,2,4228,5,5,152,2114,27.8157894736842
Irving Schmidt,1670,AW00012669,44,40 - 49,VIP,2013-09-19,143,3,6791,5,5,162,2263,41.9197530864198
Isaac Adams,15175,AW00026174,40,40 - 49,Regular,2012-01-08,163,1,2071,1,1,163,2071,12.7055214723926
Isaac Allen,11262,AW00022261,47,40 - 49,Regular,2012-12-28,152,1,561,2,2,152,561,3.69078947368421
Isaac Bailey,3492,AW00014491,66,50 and Above,Regular,2013-05-26,147,1,127,3,3,147,127,0.863945578231292
Isaac Brooks,12386,AW00023385,53,50 and Above,Regular,2013-05-11,147,2,4829,5,5,167,2414,28.9161676646707
Isaac Campbell,2901,AW00013900,40,40 - 49,Regular,2013-04-19,148,1,22,1,1,148,22,0.148648648648649
Isaac Carter,2720,AW00013719,65,50 and Above,Regular,2013-05-26,147,1,1129,2,2,147,1129,7.68027210884354
Isaac Collins,15078,AW00026077,57,50 and Above,Regular,2013-11-24,141,1,7,2,2,141,7,0.049645390070922
Isaac Cook,2995,AW00013994,73,50 and Above,Regular,2013-09-10,143,2,4528,4,4,156,2264,29.025641025641
Isaac Cooper,17810,AW00028809,41,40 - 49,Regular,2013-04-05,148,1,25,1,1,148,25,0.168918918918919
Isaac Cox,4798,AW00015797,55,50 and Above,Regular,2013-11-03,141,2,4415,4,4,153,2207,28.8562091503268
Isaac Edwards,2373,AW00013372,71,50 and Above,Regular,2013-02-04,150,1,77,2,2,150,77,0.513333333333333
Isaac Evans,6187,AW00017186,47,40 - 49,Regular,2013-07-04,145,2,77,4,4,146,38,0.527397260273973
Isaac Gonzalez,6166,AW00017165,69,50 and Above,Regular,2013-02-13,150,1,5,1,1,150,5,0.0333333333333333
Isaac Gray,1374,AW00012373,40,40 - 49,Regular,2013-08-17,144,2,3593,3,3,170,1796,21.1352941176471
Isaac Green,11784,AW00022783,67,50 and Above,Regular,2013-09-09,143,1,70,3,3,143,70,0.48951048951049
Isaac Hernandez,14814,AW00025813,44,40 - 49,Regular,2013-03-25,149,1,27,2,2,149,27,0.181208053691275
Isaac Hill,5025,AW00016024,41,40 - 49,Regular,2014-01-09,139,1,5,1,1,139,5,0.0359712230215827
Isaac Howard,5894,AW00016893,67,50 and Above,Regular,2013-10-17,142,1,2326,3,3,142,2326,16.3802816901408
Isaac James,7641,AW00018640,46,40 - 49,Regular,2013-03-08,149,1,40,2,2,149,40,0.268456375838926
Isaac Kelly,3646,AW00014645,53,50 and Above,Regular,2013-08-17,144,2,1538,3,3,170,769,9.04705882352941
Isaac King,12693,AW00023692,64,50 and Above,Regular,2013-07-10,145,1,43,3,3,145,43,0.296551724137931
Isaac Lopez,16693,AW00027692,53,50 and Above,Regular,2013-09-01,143,1,604,2,2,143,604,4.22377622377622
Isaac Mitchell,3555,AW00014554,74,50 and Above,Regular,2013-08-09,144,2,178,5,5,148,89,1.2027027027027
Isaac Morgan,9409,AW00020408,42,40 - 49,Regular,2013-09-01,143,1,70,3,3,143,70,0.48951048951049
Isaac Morris,15440,AW00026439,48,40 - 49,Regular,2013-10-30,142,2,1938,3,3,159,969,12.188679245283
Isaac Murphy,16226,AW00027225,63,50 and Above,Regular,2013-09-09,143,1,28,2,2,143,28,0.195804195804196
Isaac Oliver,3281,AW00014280,47,40 - 49,Regular,2013-04-20,148,1,57,2,2,148,57,0.385135135135135
Isaac Parker,14165,AW00025164,63,50 and Above,Regular,2013-05-18,147,1,35,2,2,147,35,0.238095238095238
Isaac Perez,12854,AW00023853,50,50 and Above,Regular,2013-11-17,141,1,589,4,4,141,589,4.17730496453901
Isaac Peterson,15115,AW00026114,61,50 and Above,VIP,2013-08-06,144,2,5853,5,5,164,2926,35.6890243902439
Isaac Phillips,14818,AW00025817,46,40 - 49,Regular,2014-01-26,139,1,7,2,2,139,7,0.0503597122302158
Isaac Ramirez,6532,AW00017531,64,50 and Above,Regular,2013-06-13,146,1,14,2,2,146,14,0.0958904109589041
Isaac Reed,15075,AW00026074,56,50 and Above,Regular,2013-08-25,144,1,7,2,2,144,7,0.0486111111111111
Isaac Richardson,4415,AW00015414,80,50 and Above,Regular,2013-02-09,150,1,5,1,1,150,5,0.0333333333333333
Isaac Rivera,772,AW00011771,46,40 - 49,Regular,2013-07-24,145,2,94,3,3,149,47,0.630872483221476
Isaac Rogers,14365,AW00025364,62,50 and Above,Regular,2013-11-13,141,1,751,2,2,141,751,5.32624113475177
Isaac Sanchez,12008,AW00023007,40,40 - 49,Regular,2013-04-06,148,1,15,2,2,148,15,0.101351351351351
Isaac Sandberg,2351,AW00013350,76,50 and Above,Regular,2014-01-28,139,3,133,7,6,148,44,0.898648648648649
Isaac Scott,9366,AW00020365,59,50 and Above,Regular,2014-01-26,139,1,70,1,1,139,70,0.503597122302158
Isaac Turner,8886,AW00019885,68,50 and Above,Regular,2013-12-29,140,1,124,2,2,140,124,0.885714285714286
Isaac Ward,6177,AW00017176,68,50 and Above,Regular,2013-11-05,141,1,2370,4,4,141,2370,16.8085106382979
Isaac Watson,4189,AW00015188,46,40 - 49,Regular,2013-10-15,142,2,1631,4,4,163,815,10.0061349693252
Isaac Wright,13771,AW00024770,46,40 - 49,Regular,2013-08-02,144,1,2398,3,3,144,2398,16.6527777777778
Isaac Young,11341,AW00022340,66,50 and Above,Regular,2013-09-02,143,1,15,2,2,143,15,0.104895104895105
Isabel Alexander,11824,AW00022823,66,50 and Above,Regular,2013-09-10,143,1,44,3,3,143,44,0.307692307692308
Isabel Barnes,4694,AW00015693,65,50 and Above,VIP,2013-07-24,145,3,6905,5,5,161,2301,42.888198757764
Isabel Bradley,16784,AW00027783,55,50 and Above,Regular,2013-04-02,148,1,165,3,3,148,165,1.11486486486486
Isabel Bryant,14987,AW00025986,57,50 and Above,Regular,2013-10-04,142,2,4625,3,3,168,2312,27.5297619047619
Isabel Butler,5242,AW00016241,50,50 and Above,Regular,2013-09-13,143,2,127,3,3,148,63,0.858108108108108
Isabel Coleman,1531,AW00012530,48,40 - 49,Regular,2013-12-08,140,4,338,11,10,150,84,2.25333333333333
Isabel Diaz,17237,AW00028236,49,40 - 49,Regular,2013-07-26,145,1,60,3,3,145,60,0.413793103448276
Isabel Flores,12716,AW00023715,73,50 and Above,Regular,2013-11-17,141,1,540,1,1,141,540,3.82978723404255
Isabel Foster,10746,AW00021745,55,50 and Above,Regular,2013-08-10,144,1,72,4,4,144,72,0.5
Isabel Gonzales,17557,AW00028556,47,40 - 49,Regular,2013-10-24,142,1,1155,2,2,142,1155,8.13380281690141
Isabel Hayes,10909,AW00021908,86,50 and Above,Regular,2013-08-12,144,1,65,3,3,144,65,0.451388888888889
Isabel Henderson,9466,AW00020465,57,50 and Above,Regular,2013-06-05,146,1,2515,4,4,146,2515,17.2260273972603
Isabel Jenkins,797,AW00011796,40,40 - 49,VIP,2013-05-30,147,2,5995,7,7,166,2997,36.1144578313253
Isabel Long,13451,AW00024450,71,50 and Above,Regular,2013-03-17,149,1,68,2,2,149,68,0.456375838926175
Isabel Patterson,11289,AW00022288,55,50 and Above,Regular,2013-02-07,150,1,561,2,2,150,561,3.74
Isabel Perry,7598,AW00018597,49,40 - 49,Regular,2013-11-16,141,1,1760,3,3,141,1760,12.4822695035461
Isabel Powell,5370,AW00016369,58,50 and Above,Regular,2013-09-02,143,1,27,2,2,143,27,0.188811188811189
Isabel Price,4866,AW00015865,49,40 - 49,Regular,2013-04-14,148,2,1417,5,5,154,708,9.2012987012987
Isabel Ross,16380,AW00027379,73,50 and Above,Regular,2013-08-05,144,1,153,4,4,144,153,1.0625
Isabel Russell,11550,AW00022549,48,40 - 49,Regular,2013-03-02,149,1,35,2,2,149,35,0.23489932885906
Isabel Simmons,15433,AW00026432,44,40 - 49,Regular,2013-04-26,148,1,124,2,2,148,124,0.837837837837838
Isabel Wood,6378,AW00017377,42,40 - 49,Regular,2013-09-27,143,1,5,1,1,143,5,0.034965034965035
Isabella Adams,4716,AW00015715,45,40 - 49,Regular,2013-11-01,141,2,40,3,3,145,20,0.275862068965517
Isabella Alexander,16556,AW00027555,59,50 and Above,Regular,2012-12-10,152,1,2049,1,1,152,2049,13.4802631578947
Isabella Allen,4742,AW00015741,77,50 and Above,Regular,2013-10-20,142,1,90,3,3,142,90,0.633802816901408
Isabella Anderson,2744,AW00013743,62,50 and Above,Regular,2013-11-07,141,1,2350,2,2,141,2350,16.6666666666667
Isabella Bailey,11124,AW00022123,83,50 and Above,Regular,2013-05-24,147,1,30,1,1,147,30,0.204081632653061
Isabella Baker,3357,AW00014356,47,40 - 49,Regular,2013-06-06,146,2,3352,4,4,156,1676,21.4871794871795
Isabella Barnes,14240,AW00025239,58,50 and Above,Regular,2013-09-27,143,1,7,2,2,143,7,0.048951048951049
Isabella Bell,16699,AW00027698,59,50 and Above,Regular,2013-12-08,140,1,1179,3,3,140,1179,8.42142857142857
Isabella Bennett,6044,AW00017043,51,50 and Above,Regular,2013-05-02,147,1,1760,3,3,147,1760,11.9727891156463
Isabella Brooks,2896,AW00013895,50,50 and Above,Regular,2013-06-01,146,2,4559,4,4,155,2279,29.4129032258065
Isabella Brown,15693,AW00026692,53,50 and Above,Regular,2013-10-07,142,2,1266,5,5,170,633,7.44705882352941
Isabella Bryant,11996,AW00022995,48,40 - 49,VIP,2013-06-29,146,2,6060,5,5,168,3030,36.0714285714286
Isabella Butler,7438,AW00018437,74,50 and Above,Regular,2013-12-03,140,1,2360,3,3,140,2360,16.8571428571429
Isabella Campbell,9351,AW00020350,65,50 and Above,Regular,2013-11-08,141,2,3226,3,3,162,1613,19.9135802469136
Isabella Carter,10421,AW00021420,57,50 and Above,Regular,2013-10-30,142,1,79,3,3,142,79,0.556338028169014
Isabella Clark,10331,AW00021330,60,50 and Above,Regular,2013-10-17,142,1,1120,1,1,142,1120,7.88732394366197
Isabella Coleman,16137,AW00027136,51,50 and Above,Regular,2013-09-25,143,1,1224,2,2,143,1224,8.55944055944056
Isabella Collins,5815,AW00016814,63,50 and Above,Regular,2013-02-03,150,1,40,2,2,150,40,0.266666666666667
Isabella Cook,2173,AW00013172,51,50 and Above,Regular,2014-01-08,139,2,144,3,3,142,72,1.01408450704225
Isabella Cox,16731,AW00027730,41,40 - 49,Regular,2013-05-06,147,1,4,1,1,147,4,0.0272108843537415
Isabella Davis,11930,AW00022929,52,50 and Above,Regular,2013-12-03,140,2,4674,5,5,158,2337,29.5822784810127
Isabella Diaz,9560,AW00020559,64,50 and Above,Regular,2013-03-15,149,1,75,2,2,149,75,0.503355704697987
Isabella Edwards,1882,AW00012881,46,40 - 49,VIP,2013-09-08,143,2,5908,3,3,164,2954,36.0243902439024
Isabella Evans,15237,AW00026236,39,30 - 39,Regular,2014-01-16,139,1,60,2,2,139,60,0.431654676258993
Isabella Flores,14162,AW00025161,50,50 and Above,Regular,2013-05-25,147,1,2438,2,2,147,2438,16.5850340136054
Isabella Foster,16893,AW00027892,59,50 and Above,Regular,2013-10-02,142,1,649,4,4,142,649,4.57042253521127
Isabella Garcia,7383,AW00018382,57,50 and Above,Regular,2013-09-27,143,2,205,5,5,144,102,1.42361111111111
Isabella Gonzales,3816,AW00014815,49,40 - 49,Regular,2013-11-14,141,1,64,3,3,141,64,0.453900709219858
Isabella Gonzalez,15476,AW00026475,75,50 and Above,Regular,2013-06-17,146,1,30,2,2,146,30,0.205479452054795
Isabella Gray,5821,AW00016820,68,50 and Above,Regular,2013-12-09,140,2,3217,7,7,144,1608,22.3402777777778
Isabella Green,15621,AW00026620,47,40 - 49,Regular,2011-01-27,175,1,699,1,1,175,699,3.99428571428571
Isabella Griffin,5065,AW00016064,51,50 and Above,Regular,2013-08-28,144,1,7,2,2,144,7,0.0486111111111111
Isabella Hall,14039,AW00025038,45,40 - 49,Regular,2013-12-27,140,1,2438,2,2,140,2438,17.4142857142857
Isabella Hall,7158,AW00018157,67,50 and Above,Regular,2013-09-11,143,2,3399,5,5,160,1699,21.24375
Isabella Harris,6120,AW00017119,45,40 - 49,Regular,2013-04-29,148,3,215,9,9,150,71,1.43333333333333
Isabella Henderson,10982,AW00021981,53,50 and Above,Regular,2013-11-10,141,1,76,2,2,141,76,0.539007092198582
Isabella Hernandez,2221,AW00013220,73,50 and Above,Regular,2013-04-01,148,2,4683,4,4,164,2341,28.5548780487805
Isabella Hill,16311,AW00027310,65,50 and Above,Regular,2013-10-18,142,1,69,3,3,142,69,0.485915492957747
Isabella Howard,17870,AW00028869,42,40 - 49,Regular,2013-05-04,147,2,4355,3,3,170,2177,25.6176470588235
Isabella Hughes,12049,AW00023048,83,50 and Above,Regular,2013-05-01,147,1,51,3,3,147,51,0.346938775510204
Isabella Jackson,11039,AW00022038,40,40 - 49,Regular,2013-02-04,150,1,85,5,5,150,85,0.566666666666667
Isabella James,6133,AW00017132,74,50 and Above,Regular,2013-12-05,140,1,5,1,1,140,5,0.0357142857142857
Isabella Johnson,17171,AW00028170,53,50 and Above,Regular,2011-03-18,173,1,3578,1,1,173,3578,20.6820809248555
Isabella Jones,8779,AW00019778,44,40 - 49,Regular,2013-02-20,150,1,70,1,1,150,70,0.466666666666667
Isabella Kelly,11273,AW00022272,45,40 - 49,Regular,2013-06-21,146,1,571,4,4,146,571,3.91095890410959
Isabella King,16923,AW00027922,61,50 and Above,Regular,2013-10-19,142,1,60,3,3,142,60,0.422535211267606
Isabella Lee,12486,AW00023485,58,50 and Above,Regular,2013-12-30,140,1,90,3,3,140,90,0.642857142857143
Isabella Lewis,15243,AW00026242,45,40 - 49,Regular,2013-04-21,148,1,68,3,3,148,68,0.459459459459459
Isabella Long,12061,AW00023060,68,50 and Above,Regular,2013-05-31,147,1,127,6,6,147,127,0.863945578231292
Isabella Lopez,1958,AW00012957,57,50 and Above,Regular,2013-12-27,140,2,44,2,2,147,22,0.299319727891156
Isabella Martin,7121,AW00018120,68,50 and Above,Regular,2013-09-06,143,1,1726,2,2,143,1726,12.0699300699301
Isabella Martinez,2249,AW00013248,68,50 and Above,Regular,2013-11-06,141,2,4492,4,4,163,2246,27.558282208589
Isabella Mitchell,7755,AW00018754,44,40 - 49,Regular,2013-03-11,149,1,70,1,1,149,70,0.469798657718121
Isabella Moore,15633,AW00026632,54,50 and Above,Regular,2013-09-18,143,2,2848,3,3,158,1424,18.0253164556962
Isabella Morgan,17603,AW00028602,64,50 and Above,Regular,2013-10-17,142,1,144,3,3,142,144,1.01408450704225
